
> mm-profit@0.1.0 bot
> node bot.js

Target token mint (Gbu7JAKhTVtGyRryg8cYPiKNhonXpUqbrZuCDjfUpump): 2025-12-22 15:38:49 | CONFIG step pct 15,25,60 (total 100%) | alloc 88% -> 0.270361 SOL
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 18:01:01 | POS    | 2/3    | 0.000071       | 0.000073       | -3.06%     | 0.110803   | 0.002631   | 0.002626   | 0.199052  
2025-12-22 18:01:06 | POS    | 2/3    | 0.000071       | 0.000073       | -3.06%     | 0.110803   | 0.002631   | 0.002626   | 0.199052  
2025-12-22 18:01:12 | POS    | 2/3    | 0.000071       | 0.000073       | -3.06%     | 0.110803   | 0.002631   | 0.002626   | 0.199052  
2025-12-22 18:01:17 | POS    | 2/3    | 0.000071       | 0.000073       | -3.06%     | 0.111347   | 0.003175   | 0.003170   | 0.199052  
2025-12-22 18:01:23 | POS    | 2/3    | 0.000071       | 0.000073       | -3.06%     | 0.111347   | 0.003175   | 0.003170   | 0.199052  
2025-12-22 18:01:28 | POS    | 2/3    | 0.000071       | 0.000073       | -3.05%     | 0.110874   | 0.002702   | 0.002697   | 0.199052  
2025-12-22 18:01:33 | POS    | 2/3    | 0.000071       | 0.000073       | -3.05%     | 0.110803   | 0.002631   | 0.002626   | 0.199052  
2025-12-22 18:01:39 | POS    | 2/3    | 0.000071       | 0.000073       | -3.05%     | 0.110874   | 0.002702   | 0.002697   | 0.199052  
2025-12-22 18:01:44 | POS    | 2/3    | 0.000071       | 0.000073       | -3.05%     | 0.111035   | 0.002863   | 0.002858   | 0.199052  
2025-12-22 18:01:49 | POS    | 2/3    | 0.000071       | 0.000073       | -3.14%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
2025-12-22 18:01:55 | POS    | 2/3    | 0.000071       | 0.000073       | -3.14%     | 0.111236   | 0.003064   | 0.003059   | 0.199052  
2025-12-22 18:02:00 | POS    | 2/3    | 0.000071       | 0.000073       | -3.05%     | 0.110699   | 0.002527   | 0.002522   | 0.199052  
2025-12-22 18:02:05 | POS    | 2/3    | 0.000071       | 0.000073       | -2.96%     | 0.110803   | 0.002631   | 0.002626   | 0.199052  
2025-12-22 18:02:11 | POS    | 2/3    | 0.000071       | 0.000073       | -2.92%     | 0.110554   | 0.002382   | 0.002377   | 0.199052  
2025-12-22 18:02:16 | POS    | 2/3    | 0.000071       | 0.000073       | -2.92%     | 0.110536   | 0.002364   | 0.002359   | 0.199052  
2025-12-22 18:02:21 | POS    | 2/3    | 0.000071       | 0.000073       | -2.92%     | 0.110531   | 0.002359   | 0.002354   | 0.199052  
2025-12-22 18:02:27 | POS    | 2/3    | 0.000071       | 0.000073       | -2.91%     | 0.110531   | 0.002359   | 0.002354   | 0.199052  
2025-12-22 18:02:32 | POS    | 2/3    | 0.000071       | 0.000073       | -2.78%     | 0.110803   | 0.002631   | 0.002626   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 18:02:37 | POS    | 2/3    | 0.000071       | 0.000073       | -2.90%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 18:02:43 | POS    | 2/3    | 0.000071       | 0.000073       | -2.80%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 18:02:48 | POS    | 2/3    | 0.000071       | 0.000073       | -2.80%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 18:02:53 | POS    | 2/3    | 0.000071       | 0.000073       | -2.96%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 18:02:59 | POS    | 2/3    | 0.000071       | 0.000073       | -2.85%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 18:03:04 | POS    | 2/3    | 0.000071       | 0.000073       | -2.90%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 18:03:09 | POS    | 2/3    | 0.000071       | 0.000073       | -2.75%     | 0.110531   | 0.002359   | 0.002354   | 0.199052  
2025-12-22 18:03:15 | POS    | 2/3    | 0.000071       | 0.000073       | -2.75%     | 0.110531   | 0.002359   | 0.002354   | 0.199052  
2025-12-22 18:03:20 | POS    | 2/3    | 0.000071       | 0.000073       | -2.75%     | 0.110501   | 0.002330   | 0.002325   | 0.199052  
2025-12-22 18:03:25 | POS    | 2/3    | 0.000071       | 0.000073       | -2.90%     | 0.110690   | 0.002518   | 0.002513   | 0.199052  
2025-12-22 18:03:31 | POS    | 2/3    | 0.000071       | 0.000073       | -2.75%     | 0.110501   | 0.002330   | 0.002325   | 0.199052  
2025-12-22 18:03:36 | POS    | 2/3    | 0.000071       | 0.000073       | -2.75%     | 0.110501   | 0.002330   | 0.002325   | 0.199052  
2025-12-22 18:03:42 | POS    | 2/3    | 0.000071       | 0.000073       | -2.75%     | 0.110501   | 0.002330   | 0.002325   | 0.199052  
2025-12-22 18:03:47 | POS    | 2/3    | 0.000071       | 0.000073       | -2.75%     | 0.110501   | 0.002330   | 0.002325   | 0.199052  
2025-12-22 18:03:52 | POS    | 2/3    | 0.000071       | 0.000073       | -2.75%     | 0.110501   | 0.002330   | 0.002325   | 0.199052  
2025-12-22 18:03:58 | POS    | 2/3    | 0.000071       | 0.000073       | -2.90%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 18:04:03 | POS    | 2/3    | 0.000071       | 0.000073       | -2.90%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 18:04:08 | POS    | 2/3    | 0.000071       | 0.000073       | -3.12%     | 0.111158   | 0.002986   | 0.002981   | 0.199052  
2025-12-22 18:04:14 | POS    | 2/3    | 0.000071       | 0.000073       | -3.12%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
2025-12-22 18:04:19 | POS    | 2/3    | 0.000071       | 0.000073       | -3.12%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 18:04:24 | POS    | 2/3    | 0.000071       | 0.000073       | -3.12%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
2025-12-22 18:04:30 | POS    | 2/3    | 0.000071       | 0.000073       | -3.18%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
2025-12-22 18:04:35 | POS    | 2/3    | 0.000071       | 0.000073       | -3.05%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 18:04:40 | POS    | 2/3    | 0.000071       | 0.000072       | -1.56%     | 0.109446   | 0.001274   | 0.001269   | 0.199052  
2025-12-22 18:04:46 | POS    | 2/3    | 0.000071       | 0.000072       | -1.56%     | 0.109446   | 0.001274   | 0.001269   | 0.199052  
2025-12-22 18:04:51 | POS    | 2/3    | 0.000071       | 0.000072       | -1.56%     | 0.109366   | 0.001194   | 0.001189   | 0.199052  
2025-12-22 18:04:56 | POS    | 2/3    | 0.000071       | 0.000072       | -1.56%     | 0.109357   | 0.001185   | 0.001180   | 0.199052  
2025-12-22 18:05:02 | POS    | 2/3    | 0.000071       | 0.000073       | -2.96%     | 0.109376   | 0.001205   | 0.001200   | 0.199052  
2025-12-22 18:05:07 | POS    | 2/3    | 0.000071       | 0.000072       | -1.65%     | 0.109376   | 0.001205   | 0.001200   | 0.199052  
2025-12-22 18:05:13 | POS    | 2/3    | 0.000071       | 0.000072       | -1.70%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 18:05:18 | POS    | 2/3    | 0.000071       | 0.000072       | -1.70%     | 0.109380   | 0.001209   | 0.001204   | 0.199052  
2025-12-22 18:05:23 | POS    | 2/3    | 0.000071       | 0.000072       | -1.70%     | 0.109380   | 0.001209   | 0.001204   | 0.199052  
2025-12-22 18:05:29 | POS    | 2/3    | 0.000071       | 0.000072       | -1.27%     | 0.109320   | 0.001148   | 0.001143   | 0.199052  
2025-12-22 18:05:34 | POS    | 2/3    | 0.000071       | 0.000072       | -1.27%     | 0.109000   | 0.000828   | 0.000823   | 0.199052  
2025-12-22 18:05:39 | POS    | 2/3    | 0.000071       | 0.000072       | -2.34%     | 0.108778   | 0.000606   | 0.000601   | 0.199052  
2025-12-22 18:05:45 | POS    | 2/3    | 0.000071       | 0.000072       | -1.27%     | 0.108778   | 0.000606   | 0.000601   | 0.199052  
2025-12-22 18:05:50 | POS    | 2/3    | 0.000071       | 0.000072       | -1.27%     | 0.110805   | 0.002633   | 0.002628   | 0.199052  
2025-12-22 18:05:55 | POS    | 2/3    | 0.000071       | 0.000071       | -0.98%     | 0.108709   | 0.000537   | 0.000532   | 0.199052  
2025-12-22 18:06:01 | POS    | 2/3    | 0.000071       | 0.000071       | -0.98%     | 0.108709   | 0.000537   | 0.000532   | 0.199052  
2025-12-22 18:06:06 | POS    | 2/3    | 0.000071       | 0.000071       | -0.98%     | 0.110501   | 0.002330   | 0.002325   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 18:06:11 | POS    | 2/3    | 0.000071       | 0.000071       | -0.98%     | 0.108722   | 0.000550   | 0.000545   | 0.199052  
2025-12-22 18:06:17 | POS    | 2/3    | 0.000071       | 0.000071       | -0.98%     | 0.108722   | 0.000550   | 0.000545   | 0.199052  
2025-12-22 18:06:22 | POS    | 2/3    | 0.000071       | 0.000071       | -0.42%     | 0.108466   | 0.000294   | 0.000289   | 0.199052  
2025-12-22 18:06:28 | POS    | 2/3    | 0.000071       | 0.000071       | -0.42%     | 0.108466   | 0.000294   | 0.000289   | 0.199052  
2025-12-22 18:06:33 | POS    | 2/3    | 0.000071       | 0.000072       | -2.34%     | 0.110501   | 0.002330   | 0.002325   | 0.199052  
2025-12-22 18:06:38 | POS    | 2/3    | 0.000071       | 0.000071       | -0.39%     | 0.108462   | 0.000290   | 0.000285   | 0.199052  
2025-12-22 18:06:44 | POS    | 2/3    | 0.000071       | 0.000071       | -0.38%     | 0.108312   | 0.000140   | 0.000135   | 0.199052  
2025-12-22 18:06:49 | POS    | 2/3    | 0.000071       | 0.000072       | -2.34%     | 0.108312   | 0.000140   | 0.000135   | 0.199052  
2025-12-22 18:06:54 | POS    | 2/3    | 0.000071       | 0.000071       | -0.25%     | 0.110501   | 0.002330   | 0.002325   | 0.199052  
2025-12-22 18:07:00 | POS    | 2/3    | 0.000071       | 0.000071       | -0.03%     | 0.107570   | -0.000601  | -0.000606  | 0.199052  
2025-12-22 18:07:05 | POS    | 2/3    | 0.000071       | 0.000071       | -0.03%     | 0.107570   | -0.000601  | -0.000606  | 0.199052  
2025-12-22 18:07:10 | POS    | 2/3    | 0.000071       | 0.000071       | -0.03%     | 0.107570   | -0.000601  | -0.000606  | 0.199052  
2025-12-22 18:07:16 | POS    | 2/3    | 0.000071       | 0.000071       | -0.26%     | 0.107850   | -0.000321  | -0.000326  | 0.199052  
2025-12-22 18:07:21 | POS    | 2/3    | 0.000071       | 0.000071       | -0.20%     | 0.107570   | -0.000601  | -0.000606  | 0.199052  
2025-12-22 18:07:26 | POS    | 2/3    | 0.000071       | 0.000071       | -0.03%     | 0.107570   | -0.000601  | -0.000606  | 0.199052  
2025-12-22 18:07:32 | POS    | 2/3    | 0.000071       | 0.000071       | -0.03%     | 0.107570   | -0.000601  | -0.000606  | 0.199052  
2025-12-22 18:07:37 | POS    | 2/3    | 0.000071       | 0.000071       | -0.32%     | 0.109320   | 0.001148   | 0.001143   | 0.199052  
2025-12-22 18:07:42 | POS    | 2/3    | 0.000071       | 0.000071       | -0.32%     | 0.108508   | 0.000336   | 0.000331   | 0.199052  
2025-12-22 18:07:48 | POS    | 2/3    | 0.000071       | 0.000071       | -0.32%     | 0.108498   | 0.000326   | 0.000321   | 0.199052  
2025-12-22 18:07:53 | POS    | 2/3    | 0.000071       | 0.000071       | -0.30%     | 0.107660   | -0.000510  | -0.000515  | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 18:07:59 | POS    | 2/3    | 0.000071       | 0.000071       | 0.25%      | 0.107475   | -0.000695  | -0.000700  | 0.199052  
2025-12-22 18:08:04 | POS    | 2/3    | 0.000071       | 0.000071       | 0.25%      | 0.107475   | -0.000695  | -0.000700  | 0.199052  
2025-12-22 18:08:09 | POS    | 2/3    | 0.000071       | 0.000071       | 0.25%      | 0.107046   | -0.001125  | -0.001130  | 0.199052  
2025-12-22 18:08:15 | POS    | 2/3    | 0.000071       | 0.000071       | 0.25%      | 0.107046   | -0.001125  | -0.001130  | 0.199052  
2025-12-22 18:08:20 | POS    | 2/3    | 0.000071       | 0.000071       | 0.25%      | 0.107187   | -0.000984  | -0.000989  | 0.199052  
2025-12-22 18:08:25 | POS    | 2/3    | 0.000071       | 0.000071       | 0.25%      | 0.107187   | -0.000984  | -0.000989  | 0.199052  
2025-12-22 18:08:31 | POS    | 2/3    | 0.000071       | 0.000071       | -0.23%     | 0.108290   | 0.000118   | 0.000113   | 0.199052  
2025-12-22 18:08:36 | POS    | 2/3    | 0.000071       | 0.000071       | -0.23%     | 0.108166   | -0.000005  | -0.000010  | 0.199052  
2025-12-22 18:08:41 | POS    | 2/3    | 0.000071       | 0.000071       | -0.72%     | 0.108232   | 0.000060   | 0.000055   | 0.199052  
2025-12-22 18:08:47 | POS    | 2/3    | 0.000071       | 0.000072       | -1.49%     | 0.109567   | 0.001395   | 0.001390   | 0.199052  
2025-12-22 18:08:52 | POS    | 2/3    | 0.000071       | 0.000072       | -1.71%     | 0.109942   | 0.001770   | 0.001765   | 0.199052  
2025-12-22 18:08:57 | POS    | 2/3    | 0.000071       | 0.000072       | -1.88%     | 0.109942   | 0.001770   | 0.001765   | 0.199052  
2025-12-22 18:09:03 | POS    | 2/3    | 0.000071       | 0.000072       | -2.23%     | 0.110561   | 0.002389   | 0.002384   | 0.199052  
2025-12-22 18:09:08 | POS    | 2/3    | 0.000071       | 0.000072       | -2.47%     | 0.110823   | 0.002651   | 0.002646   | 0.199052  
2025-12-22 18:09:13 | POS    | 2/3    | 0.000071       | 0.000073       | -2.55%     | 0.110669   | 0.002497   | 0.002492   | 0.199052  
2025-12-22 18:09:19 | POS    | 2/3    | 0.000071       | 0.000073       | -2.91%     | 0.110645   | 0.002474   | 0.002469   | 0.199052  
2025-12-22 18:09:24 | POS    | 2/3    | 0.000071       | 0.000073       | -3.45%     | 0.111896   | 0.003724   | 0.003719   | 0.199052  
2025-12-22 18:09:29 | POS    | 2/3    | 0.000071       | 0.000073       | -3.45%     | 0.111747   | 0.003575   | 0.003570   | 0.199052  
2025-12-22 18:09:35 | POS    | 2/3    | 0.000071       | 0.000073       | -3.45%     | 0.111746   | 0.003575   | 0.003570   | 0.199052  
2025-12-22 18:09:40 | POS    | 2/3    | 0.000071       | 0.000073       | -3.45%     | 0.111337   | 0.003165   | 0.003160   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 18:09:46 | POS    | 2/3    | 0.000071       | 0.000071       | -0.38%     | 0.111245   | 0.003074   | 0.003069   | 0.199052  
2025-12-22 18:09:51 | POS    | 2/3    | 0.000071       | 0.000073       | -3.75%     | 0.108153   | -0.000018  | -0.000023  | 0.199052  
2025-12-22 18:09:56 | POS    | 2/3    | 0.000071       | 0.000073       | -3.67%     | 0.108153   | -0.000018  | -0.000023  | 0.199052  
2025-12-22 18:10:02 | POS    | 2/3    | 0.000071       | 0.000073       | -3.38%     | 0.108153   | -0.000018  | -0.000023  | 0.199052  
2025-12-22 18:10:07 | POS    | 2/3    | 0.000071       | 0.000073       | -3.49%     | 0.111454   | 0.003282   | 0.003277   | 0.199052  
2025-12-22 18:10:12 | POS    | 2/3    | 0.000071       | 0.000073       | -3.39%     | 0.111187   | 0.003015   | 0.003010   | 0.199052  
2025-12-22 18:10:18 | POS    | 2/3    | 0.000071       | 0.000073       | -3.15%     | 0.111187   | 0.003015   | 0.003010   | 0.199052  
2025-12-22 18:10:23 | POS    | 2/3    | 0.000071       | 0.000073       | -3.16%     | 0.111135   | 0.002963   | 0.002959   | 0.199052  
2025-12-22 18:10:28 | POS    | 2/3    | 0.000071       | 0.000073       | -3.16%     | 0.111109   | 0.002938   | 0.002933   | 0.199052  
2025-12-22 18:10:34 | POS    | 2/3    | 0.000071       | 0.000073       | -3.16%     | 0.111109   | 0.002938   | 0.002933   | 0.199052  
2025-12-22 18:10:39 | POS    | 2/3    | 0.000071       | 0.000073       | -3.23%     | 0.111130   | 0.002959   | 0.002954   | 0.199052  
2025-12-22 18:10:44 | POS    | 2/3    | 0.000071       | 0.000073       | -3.06%     | 0.110941   | 0.002769   | 0.002764   | 0.199052  
2025-12-22 18:10:50 | POS    | 2/3    | 0.000071       | 0.000073       | -3.06%     | 0.111083   | 0.002911   | 0.002906   | 0.199052  
2025-12-22 18:10:55 | POS    | 2/3    | 0.000071       | 0.000073       | -3.56%     | 0.111464   | 0.003292   | 0.003287   | 0.199052  
2025-12-22 18:11:00 | POS    | 2/3    | 0.000071       | 0.000073       | -3.67%     | 0.111464   | 0.003292   | 0.003287   | 0.199052  
2025-12-22 18:11:06 | POS    | 2/3    | 0.000071       | 0.000073       | -3.67%     | 0.111464   | 0.003292   | 0.003287   | 0.199052  
2025-12-22 18:11:11 | POS    | 2/3    | 0.000071       | 0.000073       | -3.37%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
2025-12-22 18:11:17 | POS    | 2/3    | 0.000071       | 0.000073       | -3.37%     | 0.111083   | 0.002911   | 0.002906   | 0.199052  
2025-12-22 18:11:22 | POS    | 2/3    | 0.000071       | 0.000073       | -3.67%     | 0.111464   | 0.003292   | 0.003287   | 0.199052  
2025-12-22 18:11:27 | POS    | 2/3    | 0.000071       | 0.000073       | -3.06%     | 0.111245   | 0.003073   | 0.003068   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 18:11:33 | POS    | 2/3    | 0.000071       | 0.000073       | -3.06%     | 0.111245   | 0.003073   | 0.003068   | 0.199052  
2025-12-22 18:11:38 | POS    | 2/3    | 0.000071       | 0.000073       | -3.37%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
2025-12-22 18:11:43 | POS    | 2/3    | 0.000071       | 0.000073       | -3.37%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
2025-12-22 18:11:49 | POS    | 2/3    | 0.000071       | 0.000072       | -2.34%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
2025-12-22 18:11:54 | POS    | 2/3    | 0.000071       | 0.000073       | -3.06%     | 0.111011   | 0.002839   | 0.002834   | 0.199052  
2025-12-22 18:11:59 | POS    | 2/3    | 0.000071       | 0.000073       | -3.37%     | 0.111136   | 0.002964   | 0.002959   | 0.199052  
2025-12-22 18:12:05 | POS    | 2/3    | 0.000071       | 0.000072       | -2.03%     | 0.110182   | 0.002011   | 0.002006   | 0.199052  
2025-12-22 18:12:10 | POS    | 2/3    | 0.000071       | 0.000072       | -2.03%     | 0.109902   | 0.001730   | 0.001725   | 0.199052  
2025-12-22 18:12:15 | POS    | 2/3    | 0.000071       | 0.000072       | -2.03%     | 0.109902   | 0.001730   | 0.001725   | 0.199052  
2025-12-22 18:12:21 | POS    | 2/3    | 0.000071       | 0.000072       | -2.17%     | 0.109775   | 0.001603   | 0.001598   | 0.199052  
2025-12-22 18:12:26 | POS    | 2/3    | 0.000071       | 0.000072       | -2.52%     | 0.109775   | 0.001603   | 0.001598   | 0.199052  
2025-12-22 18:12:31 | POS    | 2/3    | 0.000071       | 0.000072       | -2.17%     | 0.111083   | 0.002911   | 0.002906   | 0.199052  
2025-12-22 18:12:37 | POS    | 2/3    | 0.000071       | 0.000072       | -2.46%     | 0.110118   | 0.001946   | 0.001941   | 0.199052  
